card_id,name,supertype,subtype_primary,subtypes_all,type_primary,types_all,hp,evolves_from,rarity,artist,regulation_mark,national_pokedex_first,converted_retreat_cost,set_id,set_name,set_series,set_release_date,set_total,set_printed_total,tcgplayer_updated_at,price_usd,price_kind,cardmarket_avg_sell_eur,cardmarket_trend_eur,release_year
gym2-75,Giovanni's Nidoran ♀,Pokémon,Basic,Basic,Grass,Grass,50.0,,Common,Ken Sugimori,Unknown,29.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,0.92,0.67,2000
gym2-76,Giovanni's Nidoran ♂,Pokémon,Basic,Basic,Grass,Grass,40.0,,Common,Ken Sugimori,Unknown,32.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.09,0.76,2000
gym2-77,Koga's Ekans,Pokémon,Basic,Basic,Grass,Grass,50.0,,Common,Ken Sugimori,Unknown,23.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,0.79,0.55,2000
gym2-78,Koga's Grimer,Pokémon,Basic,Basic,Grass,Grass,50.0,,Common,Ken Sugimori,Unknown,88.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,0.93,1.06,2000
gym2-79,Koga's Koffing,Pokémon,Basic,Basic,Grass,Grass,40.0,,Common,Ken Sugimori,Unknown,109.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,0.92,1.05,2000
gym2-80,Koga's Pidgey,Pokémon,Basic,Basic,Colorless,Colorless,50.0,,Common,Ken Sugimori,Unknown,16.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,0.96,0.92,2000
gym2-81,Koga's Tangela,Pokémon,Basic,Basic,Grass,Grass,50.0,,Common,Atsuko Nishida,Unknown,114.0,2.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.26,1.17,2000
gym2-82,Koga's Weedle,Pokémon,Basic,Basic,Grass,Grass,40.0,,Common,Ken Sugimori,Unknown,13.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.09,0.93,2000
gym2-83,Koga's Zubat,Pokémon,Basic,Basic,Grass,Grass,40.0,,Common,Ken Sugimori,Unknown,41.0,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.15,1.25,2000
gym2-84,Lt. Surge's Pikachu,Pokémon,Basic,Basic,Lightning,Lightning,40.0,,Common,Atsuko Nishida,Unknown,25.0,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,9.77,8.92,2000
gym2-85,Lt. Surge's Rattata,Pokémon,Basic,Basic,Colorless,Colorless,30.0,,Common,Atsuko Nishida,Unknown,19.0,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.14,1.25,2000
gym2-86,Lt. Surge's Voltorb,Pokémon,Basic,Basic,Lightning,Lightning,50.0,,Common,Atsuko Nishida,Unknown,100.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.08,0.89,2000
gym2-87,Misty's Horsea,Pokémon,Basic,Basic,Water,Water,50.0,,Common,Ken Sugimori,Unknown,116.0,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,0.98,1.02,2000
gym2-88,Misty's Magikarp,Pokémon,Basic,Basic,Water,Water,30.0,,Common,Ken Sugimori,Unknown,129.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,2.51,2.2,2000
gym2-89,Misty's Poliwag,Pokémon,Basic,Basic,Water,Water,50.0,,Common,Ken Sugimori,Unknown,60.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.07,1.0,2000
gym2-90,Misty's Psyduck,Pokémon,Basic,Basic,Water,Water,60.0,,Common,Ken Sugimori,Unknown,54.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,3.97,4.53,2000
gym2-91,Misty's Seel,Pokémon,Basic,Basic,Water,Water,50.0,,Common,Ken Sugimori,Unknown,86.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.03,1.18,2000
gym2-92,Misty's Staryu,Pokémon,Basic,Basic,Water,Water,40.0,,Common,Ken Sugimori,Unknown,120.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.11,1.38,2000
gym2-93,Sabrina's Abra,Pokémon,Basic,Basic,Psychic,Psychic,40.0,,Common,Ken Sugimori,Unknown,63.0,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.33,1.68,2000
gym2-94,Sabrina's Abra,Pokémon,Basic,Basic,Psychic,Psychic,50.0,,Common,Ken Sugimori,Unknown,63.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,2.0,1.58,2000
gym2-95,Sabrina's Drowzee,Pokémon,Basic,Basic,Psychic,Psychic,50.0,,Common,Ken Sugimori,Unknown,96.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,0.98,0.69,2000
gym2-96,Sabrina's Gastly,Pokémon,Basic,Basic,Psychic,Psychic,30.0,,Common,Ken Sugimori,Unknown,92.0,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.42,1.58,2000
gym2-97,Sabrina's Gastly,Pokémon,Basic,Basic,Psychic,Psychic,40.0,,Common,Atsuko Nishida,Unknown,92.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,4.44,3.44,2000
gym2-98,Sabrina's Porygon,Pokémon,Basic,Basic,Colorless,Colorless,40.0,,Common,Ken Sugimori,Unknown,137.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,0.9,0.8,2000
gym2-99,Sabrina's Psyduck,Pokémon,Basic,Basic,Water,Water,50.0,,Common,Ken Sugimori,Unknown,54.0,1.0,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,4.76,4.02,2000
gym2-100,Blaine,Trainer,Unknown,,Unknown,,,,Rare,Ken Sugimori,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,8.76,8.55,2000
gym2-101,Brock's Protection,Trainer,Unknown,,Unknown,,,,Rare,Ken Sugimori,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,9.91,3.64,2000
gym2-102,Chaos Gym,Trainer,Stadium,Stadium,Unknown,,,,Rare,Keiji Kinebuchi,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,10.91,10.48,2000
gym2-103,Erika's Kindness,Trainer,Unknown,,Unknown,,,,Rare,Ken Sugimori,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,19.86,17.69,2000
gym2-104,Giovanni,Trainer,Unknown,,Unknown,,,,Rare,Ken Sugimori,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,9.48,10.65,2000
gym2-105,Giovanni's Last Resort,Trainer,Unknown,,Unknown,,,,Rare,Ken Sugimori,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,9.93,11.03,2000
gym2-106,Koga,Trainer,Unknown,,Unknown,,,,Rare,Ken Sugimori,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,9.21,7.55,2000
gym2-107,Lt. Surge's Secret Plan,Trainer,Unknown,,Unknown,,,,Rare,Ken Sugimori,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,8.46,7.86,2000
gym2-108,Misty's Wish,Trainer,Unknown,,Unknown,,,,Rare,Ken Sugimori,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,13.83,13.04,2000
gym2-109,Resistance Gym,Trainer,Stadium,Stadium,Unknown,,,,Rare,Keiji Kinebuchi,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,8.57,9.35,2000
gym2-110,Sabrina,Trainer,Unknown,,Unknown,,,,Rare,Ken Sugimori,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,7.89,10.38,2000
gym2-111,Blaine's Quiz #2,Trainer,Unknown,,Unknown,,,,Uncommon,Ken Sugimori,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,5.67,5.51,2000
gym2-112,Blaine's Quiz #3,Trainer,Unknown,,Unknown,,,,Uncommon,Ken Sugimori,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,6.28,5.37,2000
gym2-113,Cinnabar City Gym,Trainer,Stadium,Stadium,Unknown,,,,Uncommon,Keiji Kinebuchi,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2023/03/27,,,2.13,0.02,2000
gym2-114,Fuchsia City Gym,Trainer,Stadium,Stadium,Unknown,,,,Uncommon,Keiji Kinebuchi,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.84,1.86,2000
gym2-115,Koga's Ninja Trick,Trainer,Unknown,,Unknown,,,,Uncommon,Sumiyoshi Kizuki,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,3.2,3.38,2000
gym2-116,Master Ball,Trainer,Unknown,,Unknown,,,,Uncommon,Keiji Kinebuchi,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,3.62,3.75,2000
gym2-117,Max Revive,Trainer,Unknown,,Unknown,,,,Uncommon,Hikaru Koike,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,3.79,3.73,2000
gym2-118,Misty's Tears,Trainer,Unknown,,Unknown,,,,Uncommon,Ken Sugimori,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,15.89,14.87,2000
gym2-119,Rocket's Minefield Gym,Trainer,Stadium,Stadium,Unknown,,,,Uncommon,Keiji Kinebuchi,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,2.9,2.18,2000
gym2-120,Rocket's Secret Experiment,Trainer,Unknown,,Unknown,,,,Uncommon,Ken Sugimori,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,7.65,7.4,2000
gym2-121,Sabrina's Psychic Control,Trainer,Unknown,,Unknown,,,,Uncommon,Ken Sugimori,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,4.01,5.23,2000
gym2-122,Saffron City Gym,Trainer,Stadium,Stadium,Unknown,,,,Uncommon,Keiji Kinebuchi,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.25,1.18,2000
gym2-123,Viridian City Gym,Trainer,Stadium,Stadium,Unknown,,,,Uncommon,Keiji Kinebuchi,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,0.96,1.25,2000
gym2-124,Fervor,Trainer,Unknown,,Unknown,,,,Common,Ken Sugimori,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,0.72,1.03,2000
gym2-125,Transparent Walls,Trainer,Unknown,,Unknown,,,,Common,Keiji Kinebuchi,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,0.99,0.92,2000
gym2-126,Warp Point,Trainer,Unknown,,Unknown,,,,Common,Keiji Kinebuchi,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.18,1.46,2000
gym2-127,Fighting Energy,Energy,Basic,Basic,Unknown,,,,Unknown,Keiji Kinebuchi,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,0.86,1.02,2000
gym2-128,Fire Energy,Energy,Basic,Basic,Unknown,,,,Unknown,Keiji Kinebuchi,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,0.45,0.43,2000
gym2-129,Grass Energy,Energy,Basic,Basic,Unknown,,,,Unknown,Keiji Kinebuchi,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,0.41,0.68,2000
gym2-130,Lightning Energy,Energy,Basic,Basic,Unknown,,,,Unknown,Keiji Kinebuchi,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,2.01,1.4,2000
gym2-131,Psychic Energy,Energy,Basic,Basic,Unknown,,,,Unknown,Keiji Kinebuchi,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,0.68,0.94,2000
gym2-132,Water Energy,Energy,Basic,Basic,Unknown,,,,Unknown,Keiji Kinebuchi,Unknown,,,gym2,Gym Challenge,Gym,2000-10-16,132,132,2026/03/26,,,1.49,1.92,2000
neo1-1,Ampharos,Pokémon,Stage 2,Stage 2,Lightning,Lightning,80.0,Flaaffy,Rare Holo,Ken Sugimori,Unknown,181.0,2.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,61.02,1stEditionHolofoil,15.27,14.01,2000
neo1-2,Azumarill,Pokémon,Stage 1,Stage 1,Water,Water,70.0,Marill,Rare Holo,Ken Sugimori,Unknown,184.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,62.82,1stEditionHolofoil,30.72,22.49,2000
neo1-3,Bellossom,Pokémon,Stage 2,Stage 2,Grass,Grass,70.0,Gloom,Rare Holo,Atsuko Nishida,Unknown,182.0,2.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,54.7,1stEditionHolofoil,29.39,42.2,2000
neo1-4,Feraligatr,Pokémon,Stage 2,Stage 2,Water,Water,100.0,Croconaw,Rare Holo,Ken Sugimori,Unknown,160.0,3.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,200.0,1stEditionHolofoil,39.03,48.56,2000
neo1-5,Feraligatr,Pokémon,Stage 2,Stage 2,Water,Water,120.0,Croconaw,Rare Holo,Ken Sugimori,Unknown,160.0,3.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,100.0,1stEditionHolofoil,68.92,33.84,2000
neo1-6,Heracross,Pokémon,Basic,Basic,Grass,Grass,60.0,,Rare Holo,Ken Sugimori,Unknown,214.0,2.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,101.22,1stEditionHolofoil,16.41,29.74,2000
neo1-7,Jumpluff,Pokémon,Stage 2,Stage 2,Grass,Grass,70.0,Skiploom,Rare Holo,Atsuko Nishida,Unknown,189.0,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,28.52,1stEditionHolofoil,7.38,7.25,2000
neo1-8,Kingdra,Pokémon,Stage 2,Stage 2,Water,Water,90.0,Seadra,Rare Holo,Ken Sugimori,Unknown,230.0,2.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,50.16,1stEditionHolofoil,7.22,12.41,2000
neo1-9,Lugia,Pokémon,Basic,Basic,Colorless,Colorless,90.0,,Rare Holo,Hironobu Yoshida,Unknown,249.0,2.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,1299.96,1stEditionHolofoil,212.25,291.82,2000
neo1-10,Meganium,Pokémon,Stage 2,Stage 2,Grass,Grass,100.0,Bayleef,Rare Holo,Ken Sugimori,Unknown,154.0,3.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,157.5,1stEditionHolofoil,39.07,41.83,2000
neo1-11,Meganium,Pokémon,Stage 2,Stage 2,Grass,Grass,100.0,Bayleef,Rare Holo,Ken Sugimori,Unknown,154.0,3.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,156.8,1stEditionHolofoil,36.15,45.18,2000
neo1-12,Pichu,Pokémon,Baby,Baby,Lightning,Lightning,30.0,,Rare Holo,Ken Sugimori,Unknown,172.0,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,278.33,1stEditionHolofoil,105.37,60.15,2000
neo1-13,Skarmory,Pokémon,Basic,Basic,Metal,Metal,60.0,,Rare Holo,Ken Sugimori,Unknown,227.0,2.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,68.88,1stEditionHolofoil,13.47,14.97,2000
neo1-14,Slowking,Pokémon,Stage 1,Stage 1,Psychic,Psychic,80.0,Slowpoke,Rare Holo,Ken Sugimori,Unknown,199.0,3.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,173.88,1stEditionHolofoil,34.32,43.63,2000
neo1-15,Steelix,Pokémon,Stage 1,Stage 1,Metal,Metal,110.0,Onix,Rare Holo,Ken Sugimori,Unknown,208.0,4.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,87.05,1stEditionHolofoil,19.01,65.76,2000
neo1-16,Togetic,Pokémon,Stage 1,Stage 1,Colorless,Colorless,60.0,Togepi,Rare Holo,Ken Sugimori,Unknown,176.0,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,76.92,1stEditionHolofoil,19.16,40.33,2000
neo1-17,Typhlosion,Pokémon,Stage 2,Stage 2,Fire,Fire,100.0,Quilava,Rare Holo,Shin-ichi Yoshida,Unknown,157.0,2.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,321.0,1stEditionHolofoil,77.71,86.49,2000
neo1-18,Typhlosion,Pokémon,Stage 2,Stage 2,Fire,Fire,100.0,Quilava,Rare Holo,Ken Sugimori,Unknown,157.0,2.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,212.37,1stEditionHolofoil,94.49,104.74,2000
neo1-19,Metal Energy,Energy,Special,Special,Unknown,,,,Rare Holo,Milky Isobe,Unknown,,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,25.21,1stEditionHolofoil,7.68,5.59,2000
neo1-20,Cleffa,Pokémon,Baby,Baby,Colorless,Colorless,30.0,,Rare,Kagemaru Himeno,Unknown,173.0,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,5.6,4.37,2000
neo1-21,Donphan,Pokémon,Stage 1,Stage 1,Fighting,Fighting,70.0,Phanpy,Rare,Ken Sugimori,Unknown,232.0,3.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,3.37,3.17,2000
neo1-22,Elekid,Pokémon,Baby,Baby,Lightning,Lightning,30.0,,Rare,Miki Tanaka,Unknown,239.0,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.75,2.53,2000
neo1-23,Magby,Pokémon,Baby,Baby,Fire,Fire,30.0,,Rare,Ken Sugimori,Unknown,240.0,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.57,1.26,2000
neo1-24,Murkrow,Pokémon,Basic,Basic,Darkness,Darkness,50.0,,Rare,Shin-ichi Yoshida,Unknown,198.0,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,2.88,2.24,2000
neo1-25,Sneasel,Pokémon,Basic,Basic,Darkness,Darkness,60.0,,Rare,Ken Sugimori,Unknown,215.0,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,3.79,7.5,2000
neo1-26,Aipom,Pokémon,Basic,Basic,Colorless,Colorless,40.0,,Uncommon,Hironobu Yoshida,Unknown,190.0,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.84,1.97,2000
neo1-27,Ariados,Pokémon,Stage 1,Stage 1,Grass,Grass,60.0,Spinarak,Uncommon,Ken Sugimori,Unknown,168.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.77,0.8,2000
neo1-28,Bayleef,Pokémon,Stage 1,Stage 1,Grass,Grass,70.0,Chikorita,Uncommon,Ken Sugimori,Unknown,153.0,2.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,2.65,1.82,2000
neo1-29,Bayleef,Pokémon,Stage 1,Stage 1,Grass,Grass,80.0,Chikorita,Uncommon,Ken Sugimori,Unknown,153.0,2.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,2.14,2.21,2000
neo1-30,Clefairy,Pokémon,Basic,Basic,Colorless,Colorless,50.0,,Uncommon,Sumiyoshi Kizuki,Unknown,35.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.58,0.81,2000
neo1-31,Croconaw,Pokémon,Stage 1,Stage 1,Water,Water,70.0,Totodile,Uncommon,Ken Sugimori,Unknown,159.0,2.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.35,1.13,2000
neo1-32,Croconaw,Pokémon,Stage 1,Stage 1,Water,Water,80.0,Totodile,Uncommon,Ken Sugimori,Unknown,159.0,2.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.58,2.3,2000
neo1-33,Electabuzz,Pokémon,Basic,Basic,Lightning,Lightning,70.0,,Uncommon,Shin-ichi Yoshida,Unknown,125.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.99,0.76,2000
neo1-34,Flaaffy,Pokémon,Stage 1,Stage 1,Lightning,Lightning,60.0,Mareep,Uncommon,Ken Sugimori,Unknown,180.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.25,1.52,2000
neo1-35,Furret,Pokémon,Stage 1,Stage 1,Colorless,Colorless,60.0,Sentret,Uncommon,Ken Sugimori,Unknown,162.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.85,1.74,2000
neo1-36,Gloom,Pokémon,Stage 1,Stage 1,Grass,Grass,60.0,Oddish,Uncommon,Mitsuhiro Arita,Unknown,44.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.59,1.53,2000
neo1-37,Granbull,Pokémon,Stage 1,Stage 1,Colorless,Colorless,70.0,Snubbull,Uncommon,Ken Sugimori,Unknown,210.0,2.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.44,1.39,2000
neo1-38,Lanturn,Pokémon,Stage 1,Stage 1,Lightning,Lightning,70.0,Chinchou,Uncommon,Ken Sugimori,Unknown,171.0,2.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.96,2.38,2000
neo1-39,Ledian,Pokémon,Stage 1,Stage 1,Grass,Grass,60.0,Ledyba,Uncommon,Ken Sugimori,Unknown,166.0,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.95,0.63,2000
neo1-40,Magmar,Pokémon,Basic,Basic,Fire,Fire,70.0,,Uncommon,Naoyo Kimura,Unknown,126.0,2.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.08,0.69,2000
neo1-41,Miltank,Pokémon,Basic,Basic,Colorless,Colorless,70.0,,Uncommon,Ken Sugimori,Unknown,241.0,2.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.54,1.75,2000
neo1-42,Noctowl,Pokémon,Stage 1,Stage 1,Colorless,Colorless,60.0,Hoothoot,Uncommon,Ken Sugimori,Unknown,164.0,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,2.04,2.32,2000
neo1-43,Phanpy,Pokémon,Basic,Basic,Fighting,Fighting,40.0,,Uncommon,Ken Sugimori,Unknown,231.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.15,1.07,2000
neo1-44,Piloswine,Pokémon,Stage 1,Stage 1,Water,Water,80.0,Swinub,Uncommon,Ken Sugimori,Unknown,221.0,3.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,2.15,1.47,2000
neo1-45,Quagsire,Pokémon,Stage 1,Stage 1,Water,Water,70.0,Wooper,Uncommon,Atsuko Nishida,Unknown,195.0,2.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.46,1.36,2000
neo1-46,Quilava,Pokémon,Stage 1,Stage 1,Fire,Fire,60.0,Cyndaquil,Uncommon,Ken Sugimori,Unknown,156.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.62,2.07,2000
neo1-47,Quilava,Pokémon,Stage 1,Stage 1,Fire,Fire,70.0,Cyndaquil,Uncommon,Ken Sugimori,Unknown,156.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.8,1.69,2000
neo1-48,Seadra,Pokémon,Stage 1,Stage 1,Water,Water,70.0,Horsea,Uncommon,Shin-ichi Yoshida,Unknown,117.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.99,0.55,2000
neo1-49,Skiploom,Pokémon,Stage 1,Stage 1,Grass,Grass,60.0,Hoppip,Uncommon,Atsuko Nishida,Unknown,188.0,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.71,0.45,2000
neo1-50,Sunflora,Pokémon,Stage 1,Stage 1,Grass,Grass,70.0,Sunkern,Uncommon,Kagemaru Himeno,Unknown,192.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.34,5.09,2000
neo1-51,Togepi,Pokémon,Basic,Basic,Colorless,Colorless,40.0,,Uncommon,Naoyo Kimura,Unknown,175.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,3.15,2.66,2000
neo1-52,Xatu,Pokémon,Stage 1,Stage 1,Psychic,Psychic,80.0,Natu,Uncommon,Ken Sugimori,Unknown,178.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.05,1.33,2000
neo1-53,Chikorita,Pokémon,Basic,Basic,Grass,Grass,40.0,,Common,Naoyo Kimura,Unknown,152.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.22,1.84,2000
neo1-54,Chikorita,Pokémon,Basic,Basic,Grass,Grass,50.0,,Common,Ken Sugimori,Unknown,152.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.91,1.45,2000
neo1-55,Chinchou,Pokémon,Basic,Basic,Lightning,Lightning,50.0,,Common,Ken Sugimori,Unknown,170.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.43,0.62,2000
neo1-56,Cyndaquil,Pokémon,Basic,Basic,Fire,Fire,40.0,,Common,Ken Sugimori,Unknown,155.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.88,1.41,2000
neo1-57,Cyndaquil,Pokémon,Basic,Basic,Fire,Fire,50.0,,Common,Shin-ichi Yoshida,Unknown,155.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,1.03,1.12,2000
neo1-58,Girafarig,Pokémon,Basic,Basic,Psychic,Psychic,60.0,,Common,Ken Sugimori,Unknown,203.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.46,0.67,2000
neo1-59,Gligar,Pokémon,Basic,Basic,Fighting,Fighting,60.0,,Common,Hironobu Yoshida,Unknown,207.0,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.72,0.79,2000
neo1-60,Hoothoot,Pokémon,Basic,Basic,Colorless,Colorless,50.0,,Common,Sumiyoshi Kizuki,Unknown,163.0,1.0,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.7,1.07,2000
neo1-61,Hoppip,Pokémon,Basic,Basic,Grass,Grass,50.0,,Common,Atsuko Nishida,Unknown,187.0,,neo1,Neo Genesis,Neo,2000-12-16,111,111,2026/03/26,,,0.46,0.49,2000
